"addressCity","addressState","price","statusType","statusText"
"Northridge","CA","$875,000","FOR_SALE","House for sale"
"Sylmar","CA","$685,000","FOR_SALE","House for sale"
"Northridge","CA","$1,550,000","FOR_SALE","Condo for sale"
"Porter Ranch","CA","$3,080,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,080,000","FOR_SALE","House for sale"
"Canoga Park","CA","$359,900","FOR_SALE","Condo for sale"
"Canoga Park","CA","$1,075,000","FOR_SALE","House for sale"
"Canoga Park","CA","$995,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,435,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,299,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,195,000","FOR_SALE","House for sale"
"Van Nuys","CA","$749,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,100,000","FOR_SALE","House for sale"
"Reseda","CA","$949,900","FOR_SALE","House for sale"
"Van Nuys","CA","$1,135,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,250,000","FOR_SALE","House for sale"
"Van Nuys","CA","$975,000","FOR_SALE","House for sale"
"Van Nuys","CA","$559,900","FOR_SALE","Condo for sale"
"Granada Hills","CA","$2,200,000","FOR_SALE","House for sale"
"San Fernando","CA","$449,900","FOR_SALE","House for sale"
"North Hills","CA","$1,190,000","FOR_SALE","House for sale"
"Chatsworth","CA","$1,299,900","FOR_SALE","House for sale"
"Chatsworth","CA","$828,888","FOR_SALE","Townhouse for sale"
"Northridge","CA","$1,250,000","FOR_SALE","House for sale"
"Winnetka","CA","$1,099,999","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,275,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,449,999","FOR_SALE","House for sale"
"Chatsworth","CA","$1,199,990","FOR_SALE","House for sale"
"Chatsworth","CA","$239,000","FOR_SALE","Home for sale"
"Northridge","CA","$419,000","FOR_SALE","Condo for sale"
"West Hills","CA","$649,000","FOR_SALE","Townhouse for sale"
"Reseda","CA","$1,100,000","FOR_SALE","House for sale"
"Reseda","CA","$1,250,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,250,000","FOR_SALE","House for sale"
"Sylmar","CA","$699,000","FOR_SALE","House for sale"
"Sylmar","CA","$925,000","FOR_SALE","House for sale"
"Pacoima","CA","$899,000","FOR_SALE","House for sale"
"Northridge","CA","$1,375,000","FOR_SALE","House for sale"
"Van Nuys","CA","$849,950","FOR_SALE","House for sale"
"Northridge","CA","$3,199,000","FOR_SALE","New construction"
"Northridge","CA","$4,999,000","FOR_SALE","House for sale"
"Mission Hills","CA","$998,000","FOR_SALE","House for sale"
"Canoga Park","CA","$299,900","FOR_SALE","Home for sale"
"Pacoima","CA","$599,999","FOR_SALE","House for sale"
"Van Nuys","CA","$1,500,000","FOR_SALE","House for sale"
"Canoga Park","CA","$399,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$1,350,000","FOR_SALE","House for sale"
"Sylmar","CA","$899,999","FOR_SALE","House for sale"
"Granada Hills","CA","$1,599,950","FOR_SALE","House for sale"
"Pacoima","CA","$799,900","FOR_SALE","House for sale"
"Northridge","CA","$1,589,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,249,000","FOR_SALE","House for sale"
"Lake Balboa","CA","$1,709,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$3,380,000","FOR_SALE","House for sale"
"Chatsworth","CA","$675,000","FOR_SALE","Townhouse for sale"
"Canoga Park","CA","$418,000","FOR_SALE","Condo for sale"
"West Hills","CA","$1,899,000","FOR_SALE","House for sale"
"Van Nuys","CA","$420,000","FOR_SALE","Condo for sale"
"North Hills","CA","$429,885","FOR_SALE","Condo for sale"
"Porter Ranch","CA","$1,200,000","FOR_SALE","House for sale"
"Northridge","CA","$2,988,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$3,800,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,990,000","FOR_SALE","House for sale"
"Reseda","CA","$1,575,000","FOR_SALE","House for sale"
"Northridge","CA","$1,160,000","FOR_SALE","House for sale"
"West Hills","CA","$1,049,000","FOR_SALE","House for sale"
"Los Angeles","CA","$695,000","FOR_SALE","Townhouse for sale"
"Sylmar","CA","$750,000","FOR_SALE","House for sale"
"Chatsworth","CA","$250,000","FOR_SALE","Home for sale"
"Sylmar","CA","$248,000","FOR_SALE","Home for sale"
"Panorama City","CA","$750,000","FOR_SALE","Townhouse for sale"
"North Hollywood","CA","$3,795,000","FOR_SALE","New construction"
"North Hollywood","CA","$1,200,000","FOR_SALE","House for sale"
"Chatsworth","CA","$615,000","FOR_SALE","Townhouse for sale"
"Porter Ranch","CA","$827,500","FOR_SALE","Condo for sale"
"Van Nuys","CA","$1,225,000","FOR_SALE","House for sale"
"Granada Hills","CA","$1,450,000","FOR_SALE","House for sale"
"Granada Hills","CA","$1,450,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,850,000","FOR_SALE","House for sale"
"West Hills","CA","$999,000","FOR_SALE","House for sale"
"Panorama City","CA","$349,500","FOR_SALE","Condo for sale"
"Chatsworth","CA","$2,395,000","FOR_SALE","House for sale"
"Sylmar","CA","$810,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,630,000","FOR_SALE","House for sale"
"Van Nuys","CA","$450,000","FOR_SALE","Condo for sale"
"North Hills","CA","$769,900","FOR_SALE","Townhouse for sale"
"Northridge","CA","$3,700,000","FOR_SALE","New construction"
"Reseda","CA","$699,000","FOR_SALE","Townhouse for sale"
"Van Nuys","CA","$689,900","FOR_SALE","Townhouse for sale"
"Sylmar","CA","$630,000","FOR_SALE","Condo for sale"
"Sylmar","CA","$888,000","FOR_SALE","House for sale"
"Granada Hills","CA","$939,000","FOR_SALE","House for sale"
"Granada Hills","CA","$2,799,950","FOR_SALE","House for sale"
"Northridge","CA","$1,425,000","FOR_SALE","Multi-family home for sale"
"West Hills","CA","$1,089,000","FOR_SALE","House for sale"
"Granada Hills","CA","$675,000","FOR_SALE","Condo for sale"
"Granada Hills","CA","$1,499,000","FOR_SALE","House for sale"
"Chatsworth","CA","$799,000","FOR_SALE","House for sale"
"Chatsworth","CA","$750,000","FOR_SALE","House for sale"
"Northridge","CA","$949,000","FOR_SALE","Townhouse for sale"
"Chatsworth","CA","$1,495,000","FOR_SALE","House for sale"
"Los Angeles","CA","$625,000","FOR_SALE","Townhouse for sale"
"Porter Ranch","CA","$2,608,995+","FOR_SALE","New construction"
"Van Nuys","CA","$1,099,000","FOR_SALE","House for sale"
"Sylmar","CA","$459,900","FOR_SALE","Condo for sale"
"Winnetka","CA","$359,995","FOR_SALE","Condo for sale"
"Northridge","CA","$1,599,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,550,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,349,000","FOR_SALE","New construction"
"Northridge","CA","$2,449,000","FOR_SALE","House for sale"
"Northridge","CA","$3,780,000","FOR_SALE","House for sale"
"Panorama City","CA","$1,189,000","FOR_SALE","Multi-family home for sale"
"Porter Ranch","CA","$2,098,000","FOR_SALE","New construction"
"Winnetka","CA","$1,049,999","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,550,000","FOR_SALE","House for sale"
"Chatsworth","CA","$2,051,995","FOR_SALE","New construction"
"Granada Hills","CA","$899,900","FOR_SALE","House for sale"
"Chatsworth","CA","$2,051,995+","FOR_SALE","New construction"
"Reseda","CA","$1,769,000","FOR_SALE","House for sale"
"West Hills","CA","$990,000","FOR_SALE","House for sale"
"Reseda","CA","$849,000","FOR_SALE","House for sale"
"Mission Hills","CA","$800,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$509,900","FOR_SALE","Condo for sale"
"Canoga Park","CA","$210,000","FOR_SALE","Home for sale"
"Northridge","CA","$775,000","FOR_SALE","Condo for sale"
"Canoga Park","CA","$2,499,900","FOR_SALE","House for sale"
"Canoga Park","CA","$999,999","FOR_SALE","House for sale"
"Sylmar","CA","$599,000","FOR_SALE","Townhouse for sale"
"Sylmar","CA","$475,000","FOR_SALE","Condo for sale"
"Pacoima","CA","$480,000","FOR_SALE","Condo for sale"
"North Hills","CA","$890,000","FOR_SALE","House for sale"
"North Hills","CA","$1,199,000","FOR_SALE","House for sale"
"Chatsworth","CA","$699,000","FOR_SALE","Townhouse for sale"
"Van Nuys","CA","$129,900","FOR_SALE","Home for sale"
"Sylmar","CA","$385,000","FOR_SALE","Home for sale"
"Canoga Park","CA","$159,000","FOR_SALE","House for sale"
"Canoga Park","CA","$159,000","FOR_SALE","Home for sale"
"Panorama City","CA","$4,499,000","FOR_SALE","Multi-family home for sale"
"Sylmar","CA","$1,388,000","FOR_SALE","Multi-family home for sale"
"Winnetka","CA","$4,395,000","FOR_SALE","Multi-family home for sale"
"Canoga Park","CA","$4,850,000","FOR_SALE","Multi-family home for sale"
"Winnetka","CA","$2,850,000","FOR_SALE","Multi-family home for sale"
"North Hills","CA","$1,199,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,450,000","FOR_SALE","House for sale"
"Reseda","CA","$930,000","FOR_SALE","House for sale"
"Reseda","CA","$950,000","FOR_SALE","House for sale"
"Reseda","CA","$875,000","FOR_SALE","House for sale"
"Winnetka","CA","$1,444,000","FOR_SALE","Multi-family home for sale"
"Reseda","CA","$1,675,000","FOR_SALE","New construction"
"Van Nuys","CA","$628,000","FOR_SALE","Townhouse for sale"
"Los angeles","CA","$449,900","FOR_SALE","Condo for sale"
"Van Nuys","CA","$1,299,000","FOR_SALE","Multi-family home for sale"
"Van Nuys","CA","$899,000","FOR_SALE","House for sale"
"Sylmar","CA","$499,000","FOR_SALE","Townhouse for sale"
"Pacoima","CA","$799,950","FOR_SALE","House for sale"
"Granada Hills","CA","$3,995,000","FOR_SALE","House for sale"
"Pacoima","CA","$788,000","FOR_SALE","House for sale"
"Chatsworth","CA","$2,067,995","FOR_SALE","New construction"
"North Hills","CA","$859,000","FOR_SALE","New construction"
"West Hills","CA","$6,495,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,399,999","FOR_SALE","House for sale"
"Van Nuys","CA","$998,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,450,000","FOR_SALE","New construction"
"Chatsworth","CA","$235,000","FOR_SALE","Home for sale"
"Porter Ranch","CA","$2,757,995+","FOR_SALE","New construction"
"Reseda","CA","$1,250,000","FOR_SALE","House for sale"
"North Hills","CA","$587,060","FOR_SALE","New construction"
"North Hills","CA","$648,900","FOR_SALE","New construction"
"Panorama City","CA","$660,400","FOR_SALE","Foreclosure"
"San Fernando","CA","$749,000","FOR_SALE","House for sale"
"Canoga Park","CA","$780,000","FOR_SALE","Townhouse for sale"
"Reseda","CA","$899,000","FOR_SALE","House for sale"
"North Hills","CA","$1,449,000","FOR_SALE","House for sale"
"Chatsworth","CA","$3,900,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$3,001,995+","FOR_SALE","New construction"
"Van Nuys","CA","$649,000","FOR_SALE","House for sale"
"Granada Hills","CA","$1,349,000","FOR_SALE","House for sale"
"North Hills","CA","$950,000","FOR_SALE","House for sale"
"Winnetka","CA","$799,999","FOR_SALE","House for sale"
"North Hills","CA","$713,900","FOR_SALE","New construction"
"Northridge","CA","$4,236,000","FOR_SALE","House for sale"
"Winnetka","CA","$879,000","FOR_SALE","House for sale"
"Van Nuys","CA","$999,999","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,159,000","FOR_SALE","House for sale"
"North Hills","CA","$721,375","FOR_SALE","New construction"
"North Hills","CA","$782,375","FOR_SALE","New construction"
"Northridge","CA","$4,875,000","FOR_SALE","Multi-family home for sale"
"Mission Hills","CA","$775,000","FOR_SALE","Townhouse for sale"
"Chatsworth","CA","$2,029,995+","FOR_SALE","New construction"
"Chatsworth","CA","$2,065,995+","FOR_SALE","New construction"
"Canoga Park","CA","$339,000","FOR_SALE","Condo for sale"
"Mission Hills","CA","$269,000","FOR_SALE","Home for sale"
"Porter Ranch","CA","$2,269,000","FOR_SALE","House for sale"
"Chatsworth","CA","$85,000","FOR_SALE","Home for sale"
"Porter Ranch","CA","$3,600,000","FOR_SALE","House for sale"
"North Hollywood","CA","$4,100,000","FOR_SALE","Multi-family home for sale"
"North Hills","CA","$599,000","FOR_SALE","Condo for sale"
"Canoga Park","CA","$149,000","FOR_SALE","Home for sale"
"Panorama City","CA","$499,000","FOR_SALE","Townhouse for sale"
"Panorama City","CA","$349,900","FOR_SALE","Condo for sale"
"Mission Hills","CA","$480,000","FOR_SALE","Townhouse for sale"
"Granada Hills","CA","$1,299,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,100,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,599,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,595,500","FOR_SALE","House for sale"
"Reseda","CA","$995,000","FOR_SALE","House for sale"
"Northridge","CA","$809,000","FOR_SALE","House for sale"
"Arleta","CA","$690,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,399,000","FOR_SALE","House for sale"
"Northridge","CA","$645,000","FOR_SALE","Townhouse for sale"
"Porter Ranch","CA","$2,774,995+","FOR_SALE","New construction"
"Los angeles","CA","$599,500","FOR_SALE","Condo for sale"
"Van Nuys","CA","$435,000","FOR_SALE","Condo for sale"
"North Hills","CA","$1,098,000","FOR_SALE","New construction"
"Granada Hills","CA","$999,900","FOR_SALE","House for sale"
"Northridge","CA","$1,650,000","FOR_SALE","House for sale"
"North Hills","CA","$1,590,000","FOR_SALE","House for sale"
"Van Nuys","CA","$875,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,899,000","FOR_SALE","House for sale"
"Granada Hills","CA","$3,800,000","FOR_SALE","House for sale"
"Pacoima","CA","$875,000","FOR_SALE","House for sale"
"Mission Hills","CA","$705,000","FOR_SALE","House for sale"
"Northridge","CA","$759,000","FOR_SALE","Townhouse for sale"
"West Hills","CA","$1,099,999","FOR_SALE","House for sale"
"Winnetka","CA","$1,199,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,300,000","FOR_SALE","Multi-family home for sale"
"North Hills","CA","$733,300","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,650,000","FOR_SALE","House for sale"
"Canoga Park","CA","$355,000","FOR_SALE","Condo for sale"
"Northridge","CA","$1,685,000","FOR_SALE","House for sale"
"North Hills","CA","$1,499,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$4,295,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,950,000","FOR_SALE","New construction"
"Canoga Park","CA","$939,000","FOR_SALE","House for sale"
"Sylmar","CA","$750,000","FOR_SALE","House for sale"
"Chatsworth","CA","$2,650,000","FOR_SALE","House for sale"
"Sylmar","CA","$697,500","FOR_SALE","Condo for sale"
"Winnetka","CA","$449,900","FOR_SALE","Condo for sale"
"Reseda","CA","$1,199,000","FOR_SALE","House for sale"
"Canoga Park","CA","$149,000","FOR_SALE","Home for sale"
"Panorama City","CA","$379,900","FOR_SALE","Townhouse for sale"
"Northridge","CA","$1,399,000","FOR_SALE","House for sale"
"Panorama City","CA","$482,000","FOR_SALE","Townhouse for sale"
"Canoga Park","CA","$999,900","FOR_SALE","House for sale"
"Van Nuys","CA","$929,999","FOR_SALE","House for sale"
"Granada Hills","CA","$999,000","FOR_SALE","House for sale"
"Reseda","CA","$570,000","FOR_SALE","Condo for sale"
"Chatsworth","CA","$169,950","FOR_SALE","Home for sale"
"Granada Hills","CA","$1,799,000","FOR_SALE","House for sale"
"Granada Hills","CA","$945,000","FOR_SALE","House for sale"
"Van Nuys","CA","$285,000","FOR_SALE","Multi-family home for sale"
"Canoga Park","CA","$369,900","FOR_SALE","Home for sale"
"Van Nuys","CA","$970,000","FOR_SALE","House for sale"
"Van Nuys","CA","$799,900","FOR_SALE","House for sale"
"Chatsworth","CA","$199,000","FOR_SALE","Home for sale"
"North Hollywood","CA","$1,090,000","FOR_SALE","House for sale"
"Sylmar","CA","$780,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,399,000","FOR_SALE","House for sale"
"Granada Hills","CA","$765,000","FOR_SALE","Townhouse for sale"
"Northridge","CA","$2,299,900","FOR_SALE","New construction"
"Sylmar","CA","$499,000","FOR_SALE","Condo for sale"
"Van Nuys","CA","$8,100,000","FOR_SALE","Multi-family home for sale"
"Northridge","CA","$1,499,000","FOR_SALE","House for sale"
"Sylmar","CA","$699,000","FOR_SALE","Townhouse for sale"
"Canoga Park","CA","$785,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,485,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,575,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,795,000","FOR_SALE","Multi-family home for sale"
"North Hills","CA","$1,349,950","FOR_SALE","Multi-family home for sale"
"Porter Ranch","CA","$1,150,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,099,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,245,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,624,997","FOR_SALE","House for sale"
"Reseda","CA","$1,670,000","FOR_SALE","House for sale"
"Chatsworth","CA","$665,000","FOR_SALE","Townhouse for sale"
"Van Nuys","CA","$999,000","FOR_SALE","House for sale"
"Sylmar","CA","$825,000","FOR_SALE","House for sale"
"Chatsworth","CA","$2,100,000","FOR_SALE","House for sale"
"Granada Hills","CA","$1,399,900","FOR_SALE","House for sale"
"West Hills","CA","$1,499,999","FOR_SALE","House for sale"
"Los Angeles","CA","$639,900","FOR_SALE","Townhouse for sale"
"Granada Hills","CA","$1,149,000","FOR_SALE","House for sale"
"Reseda","CA","$1,195,000","FOR_SALE","House for sale"
"Van Nuys","CA","$600,000","FOR_SALE","Townhouse for sale"
"Chatsworth","CA","$775,000","FOR_SALE","Condo for sale"
"Northridge","CA","$700,000","FOR_SALE","Townhouse for sale"
"Granada Hills","CA","$2,750,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,150,000","FOR_SALE","House for sale"
"Reseda","CA","$880,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,059,950","FOR_SALE","Foreclosure"
"Chatsworth","CA","$1,900,000","FOR_SALE","House for sale"
"Chatsworth","CA","$2,470,000","FOR_SALE","House for sale"
"Panorama City","CA","$2,700,000","FOR_SALE","Multi-family home for sale"
"Porter Ranch","CA","$1,270,000","FOR_SALE","House for sale"
"Chatsworth","CA","$8,995,000","FOR_SALE","House for sale"
"Northridge","CA","$825,000","FOR_SALE","House for sale"
"Sylmar","CA","$899,000","FOR_SALE","House for sale"
"Granada Hills","CA","$1,075,000","FOR_SALE","House for sale"
"Panorama City","CA","$750,000","FOR_SALE","New construction"
"Panorama City","CA","$829,000","FOR_SALE","House for sale"
"Van Nuys","CA","$475,000","FOR_SALE","Condo for sale"
"Chatsworth","CA","$899,950","FOR_SALE","House for sale"
"Porter Ranch","CA","$1,289,950","FOR_SALE","House for sale"
"Northridge","CA","$3,500,000","FOR_SALE","House for sale"
"Chatsworth","CA","$1,949,995+","FOR_SALE","New construction"
"Pacoima","CA","$719,950","FOR_SALE","House for sale"
"Northridge","CA","$1,868,000","FOR_SALE","House for sale"
"Northridge","CA","$1,899,900","FOR_SALE","House for sale"
"West Hills","CA","$1,395,000","FOR_SALE","House for sale"
"Canoga Park","CA","$260,000","FOR_SALE","Home for sale"
"Canoga Park","CA","$122,000","FOR_SALE","Home for sale"
"Porter Ranch","CA","$3,850,000","FOR_SALE","New construction"
"Porter Ranch","CA","$3,300,000","FOR_SALE","House for sale"
"Mission Hills","CA","$750,000","FOR_SALE","Foreclosure"
"North Hills","CA","$899,000","FOR_SALE","Foreclosure"
"Sylmar","CA","$579,000","FOR_SALE","House for sale"
"Pacoima","CA","$735,000","FOR_SALE","House for sale"
"Northridge","CA","$1,080,000","FOR_SALE","House for sale"
"Van Nuys","CA","$7,000,000","FOR_SALE","Multi-family home for sale"
"Porter Ranch","CA","$2,399,000","FOR_SALE","House for sale"
"Winnetka","CA","$1,425,000","FOR_SALE","House for sale"
"Winnetka","CA","$345,000","FOR_SALE","Condo for sale"
"Chatsworth","CA","$1,961,995","FOR_SALE","New construction"
"Reseda","CA","$17,795,000","FOR_SALE","Multi-family home for sale"
"Sylmar","CA","$260,000","FOR_SALE","Condo for sale"
"Granada Hills","CA","$2,850,000","FOR_SALE","House for sale"
"North Hills","CA","$1,129,000","FOR_SALE","House for sale"
"West Hills","CA","$299,900","FOR_SALE","Home for sale"
"Canoga Park","CA","$299,900","FOR_SALE","Home for sale"
"West Hills","CA","$299,900","FOR_SALE","Home for sale"
"Sylmar","CA","$250,000","FOR_SALE","Condo for sale"
"Canoga Park","CA","$149,000","FOR_SALE","Home for sale"
"Pacoima","CA","$925,000","FOR_SALE","House for sale"
"Panorama City","CA","$350,000","FOR_SALE","Condo for sale"
"Panorama City","CA","$350,000","FOR_SALE","Condo for sale"
"Panorama City","CA","$975,000","FOR_SALE","Multi-family home for sale"
"Reseda","CA","$1,500,000","FOR_SALE","House for sale"
"Porter Ranch","CA","$2,899,995","FOR_SALE","New construction"
"Van Nuys","CA","$1,100,000","FOR_SALE","House for sale"
"Northridge","CA","$1,195,000","FOR_SALE","House for sale"
"Van Nuys","CA","$999,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,555,000","FOR_SALE","House for sale"
"Canoga Park","CA","$499,999","FOR_SALE","Townhouse for sale"
"Granada Hills","CA","$975,000","FOR_SALE","House for sale"
"Panorama City","CA","$3,000,000","FOR_SALE","Multi-family home for sale"
"Canoga Park","CA","$195,000","FOR_SALE","Home for sale"
"Pacoima","CA","$950,000","FOR_SALE","Multi-family home for sale"
"Sunland","CA","$1,400,000","FOR_SALE","House for sale"
"North Hollywood","CA","$1,299,950","FOR_SALE","House for sale"
"Tujunga","CA","$1,300,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$1,099,000","FOR_SALE","House for sale"
"Burbank","CA","$810,000","FOR_SALE","Townhouse for sale"
"Sun Valley","CA","$1,299,000","FOR_SALE","House for sale"
"Tujunga","CA","$1,299,999","FOR_SALE","House for sale"
"Burbank","CA","$775,000","FOR_SALE","Townhouse for sale"
"North Hollywood","CA","$499,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$1,549,900","FOR_SALE","Multi-family home for sale"
"Pacoima","CA","$639,000","FOR_SALE","Townhouse for sale"
"Sunland","CA","$198,000","FOR_SALE","Home for sale"
"Sylmar","CA","$1,799,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,050,000","FOR_SALE","House for sale"
"Sun Valley","CA","$949,000","FOR_SALE","House for sale"
"Tujunga","CA","$805,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$805,000","FOR_SALE","Condo for sale"
"Burbank","CA","$799,000","FOR_SALE","Townhouse for sale"
"North Hollywood","CA","$895,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$867,000","FOR_SALE","House for sale"
"Shadow Hills","CA","$1,450,000","FOR_SALE","House for sale"
"Sun Valley","CA","$800,000","FOR_SALE","House for sale"
"North Hollywood","CA","$299,995","FOR_SALE","Condo for sale"
"Sun Valley","CA","$939,000","FOR_SALE","House for sale"
"Sylmar","CA","$1,299,000","FOR_SALE","House for sale"
"Sylmar","CA","$270,000","FOR_SALE","Home for sale"
"Tujunga","CA","$1,445,000","FOR_SALE","House for sale"
"North Hollywood","CA","$2,850,000","FOR_SALE","Multi-family home for sale"
"Sun Valley","CA","$1,279,000","FOR_SALE","House for sale"
"Sun Valley","CA","$1,349,000","FOR_SALE","House for sale"
"Sylmar","CA","$290,000","FOR_SALE","Home for sale"
"Tujunga","CA","$650,000","FOR_SALE","House for sale"
"Sunland","CA","$612,000","FOR_SALE","Townhouse for sale"
"Sun Valley","CA","$1,450,000","FOR_SALE","House for sale"
"Sunland","CA","$1,900,000","FOR_SALE","House for sale"
"Pacoima","CA","$760,000","FOR_SALE","House for sale"
"North Hollywood","CA","$479,000","FOR_SALE","Condo for sale"
"Sunland","CA","$1,249,000","FOR_SALE","House for sale"
"Tujunga","CA","$1,799,999","FOR_SALE","House for sale"
"Sunland","CA","$1,400,000","FOR_SALE","House for sale"
"Sun Valley","CA","$299,500","FOR_SALE","Condo for sale"
"Sunland","CA","$133,900","FOR_SALE","Home for sale"
"Sun Valley","CA","$1,100,000","FOR_SALE","House for sale"
"Pacoima","CA","$724,999","FOR_SALE","House for sale"
"Pacoima","CA","$824,999","FOR_SALE","House for sale"
"Pacoima","CA","$635,999","FOR_SALE","House for sale"
"Sun Valley","CA","$1,499,000","FOR_SALE","New construction"
"Sunland","CA","$125,000","FOR_SALE","Home for sale"
"Pacoima","CA","$1,100,000","FOR_SALE","Multi-family home for sale"
"Tujunga","CA","$1,398,000","FOR_SALE","Multi-family home for sale"
"North Hollywood","CA","$595,000","FOR_SALE","Condo for sale"
"Sun Valley","CA","$2,095,000","FOR_SALE","Multi-family home for sale"
"Burbank","CA","$1,130,000","FOR_SALE","House for sale"
"Burbank","CA","$1,025,000","FOR_SALE","House for sale"
"Sylmar","CA","$2,390,000","FOR_SALE","House for sale"
"Sylmar","CA","$240,000","FOR_SALE","Home for sale"
"Tujunga","CA","$1,299,888","FOR_SALE","House for sale"
"Sun Valley","CA","$199,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$225,000","FOR_SALE","Condo for sale"
"North Hollywood","CA","$1,499,000","FOR_SALE","Multi-family home for sale"
"Sunland","CA","$1,100,000","FOR_SALE","House for sale"
"Tujunga","CA","$2,800,000","FOR_SALE","House for sale"
"Mission Hills","CA","$1,050,000","FOR_SALE","House for sale"
"Sylmar","CA","$740,000","FOR_SALE","Condo for sale"
"Porter Ranch","CA","$3,479,000","FOR_SALE","New construction"
"Van Nuys","CA","$985,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,879,000","FOR_SALE","Multi-family home for sale"
"Porter Ranch","CA","$3,050,000","FOR_SALE","House for sale"
"Chatsworth","CA","$270,000","FOR_SALE","Home for sale"
"Panorama City","CA","$375,000","FOR_SALE","Condo for sale"
"Chatsworth","CA","$1,199,990","FOR_SALE","House for sale"
"Canoga Park","CA","$349,900","FOR_SALE","New construction"
"Chatsworth","CA","$1,895,000","FOR_SALE","House for sale"
"Sylmar","CA","$350,000","FOR_SALE","Home for sale"
"Reseda","CA","$480,000","FOR_SALE","Condo for sale"
"Northridge","CA","$1,249,000","FOR_SALE","House for sale"
"Panorama City","CA","$899,000","FOR_SALE","New construction"
"Van Nuys","CA","$3,499,000","FOR_SALE","Multi-family home for sale"
"Panorama City","CA","$899,000","FOR_SALE","New construction"
"Panorama City","CA","$899,000","FOR_SALE","New construction"
"Panorama City","CA","$899,000","FOR_SALE","New construction"
"Northridge","CA","$3,795,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,149,000","FOR_SALE","House for sale"
"Northridge","CA","$1,299,000","FOR_SALE","House for sale"
"Van Nuys","CA","$1,300,000","FOR_SALE","House for sale"
"North Hills","CA","$1,099,990","FOR_SALE","House for sale"
"Porter Ranch","CA","$3,490,000","FOR_SALE","House for sale"
"Canoga Park","CA","$139,950","FOR_SALE","Home for sale"
"North Hills","CA","$1,500,000","FOR_SALE","House for sale"
"Van Nuys","CA","$5,300,000","FOR_SALE","Multi-family home for sale"
"North Hills","CA","$699,000","FOR_SALE","Townhouse for sale"
"Northridge","CA","$575,000","FOR_SALE","Condo for sale"
"Winnetka","CA","$930,000","FOR_SALE","House for sale"
"Canoga Park","CA","$1,499,999","FOR_SALE","Multi-family home for sale"
"San Fernando","CA","$725,000","FOR_SALE","House for sale"
"Sylmar","CA","$352,000","FOR_SALE","Condo for sale"
"North Hills","CA","$1,129,000","FOR_SALE","Multi-family home for sale"
"Chatsworth","CA","$7,600,000","FOR_SALE","House for sale"
"North Hollywood","CA","$880,000","FOR_SALE","House for sale"
